customerID,tenure,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,ChurnVal,gender,SeniorCitizen,Partner,Dependents
9639-BUJXT,63,Yes,One year,No,Mailed check,20.5,1328.15,0,0,Male,0,No,No
5924-SNGKP,41,Yes,One year,Yes,Credit card (automatic),20.25,865,0,0,Female,0,No,Yes
0021-IKXGC,1,Yes,Month-to-month,Yes,Electronic check,72.1,72.1,0,0,Female,1,No,No
8966-SNIZF,70,Yes,Two year,No,Bank transfer (automatic),19.45,1303.5,0,0,Female,0,Yes,No
6243-OZGFH,23,No,Month-to-month,Yes,Electronic check,44.95,996.85,0,0,Female,0,No,No
4654-DLAMQ,64,Yes,One year,No,Bank transfer (automatic),97.0,6430.9,0,0,Female,1,Yes,No
0513-RBGPE,37,Yes,Two year,Yes,Credit card (automatic),62.8,2278.75,0,0,Male,0,Yes,Yes
5160-UXJED,17,Yes,One year,No,Mailed check,44.6,681.4,0,0,Male,0,No,Yes
4115-NZRKS,7,Yes,Month-to-month,Yes,Electronic check,89.15,574.35,0,0,Female,1,No,No
3351-NGXYI,16,Yes,Month-to-month,Yes,Electronic check,54.1,889,0,0,Female,1,No,No
8984-EYLLL,64,Yes,Two year,Yes,Electronic check,105.25,6823.4,0,0,Male,0,Yes,No
9833-TGFHX,42,Yes,One year,No,Electronic check,97.1,4016.75,0,0,Male,0,Yes,Yes
9294-TDIPC,5,Yes,Month-to-month,No,Mailed check,20.2,83.75,0,0,Male,0,No,Yes
5229-DTFYB,41,Yes,Two year,Yes,Bank transfer (automatic),98.8,3959.15,0,0,Female,0,No,No
0104-PPXDV,58,Yes,One year,No,Credit card (automatic),50.3,2878.55,0,0,Male,0,Yes,No
5176-LMJXE,47,Yes,Two year,Yes,Mailed check,20.55,945.7,0,0,Female,0,No,No
3583-KRKMD,18,Yes,Month-to-month,Yes,Bank transfer (automatic),75.9,1373.05,0,0,Male,0,No,No
9069-LGEUL,23,Yes,Month-to-month,Yes,Bank transfer (automatic),59.95,1406,0,0,Male,0,Yes,No
7302-ZHMHP,1,Yes,Month-to-month,No,Mailed check,19.15,19.15,0,0,Female,0,No,No
9571-EDEBV,71,Yes,One year,Yes,Credit card (automatic),98.65,6962.85,0,0,Male,0,Yes,No
3520-FJGCV,72,Yes,Two year,Yes,Credit card (automatic),112.6,8126.65,0,0,Male,0,Yes,Yes
6563-VRERX,33,Yes,One year,No,Mailed check,20.6,690.25,0,0,Male,0,Yes,Yes
6122-EFVKN,24,No,Two year,No,Mailed check,35.75,830.8,0,0,Male,0,No,Yes
2805-EDJPQ,56,Yes,One year,Yes,Credit card (automatic),99.75,5608.4,0,0,Female,0,Yes,Yes
6862-CQUMB,37,Yes,Month-to-month,Yes,Credit card (automatic),96.1,3646.8,0,0,Male,0,No,No
7156-MXBJE,43,Yes,One year,No,Credit card (automatic),85.1,3662.25,0,0,Female,0,No,No
6158-HDPXZ,1,No,Month-to-month,No,Mailed check,25.35,25.35,0,0,Male,0,No,No
2863-IMQDR,61,Yes,Two year,No,Electronic check,89.65,5308.7,0,0,Female,0,No,No
5686-CMAWK,17,Yes,One year,No,Electronic check,86.75,1410.25,0,0,Male,0,No,No
5651-CRHKQ,41,Yes,One year,Yes,Bank transfer (automatic),86.2,3339.05,0,0,Female,0,Yes,No
8204-YJCLA,72,No,Two year,Yes,Bank transfer (automatic),64.8,4732.35,0,0,Male,1,Yes,Yes
6583-SZVGP,48,Yes,Two year,Yes,Bank transfer (automatic),108.1,5067.45,0,0,Male,0,No,No
1708-PBBOA,42,No,One year,Yes,Electronic check,54.75,2348.45,0,0,Female,0,No,No
8782-LKFPK,44,Yes,Month-to-month,Yes,Mailed check,90.4,4063,0,0,Male,0,No,No
5522-JBWMO,1,Yes,Month-to-month,No,Electronic check,44.0,44,0,0,Male,0,No,Yes
3597-MVHJT,27,Yes,Month-to-month,Yes,Bank transfer (automatic),95.6,2595.25,0,0,Female,0,No,No
9774-NRNAU,27,Yes,Month-to-month,Yes,Bank transfer (automatic),84.8,2309.55,0,0,Male,1,Yes,No
0224-RLWWD,2,Yes,Month-to-month,Yes,Electronic check,44.3,89.3,0,0,Female,1,No,No
9967-ATRFS,19,Yes,Month-to-month,No,Mailed check,19.9,367.55,0,0,Female,0,No,No
3951-NJCVI,42,Yes,Month-to-month,Yes,Electronic check,95.05,3944.5,0,0,Female,1,Yes,No
2977-CEBSX,66,Yes,Two year,Yes,Credit card (automatic),90.05,5965.95,0,0,Female,0,No,No
0177-PXBAT,33,Yes,Month-to-month,Yes,Bank transfer (automatic),109.9,3694.7,0,0,Male,1,Yes,No
2519-ERQOJ,33,No,Month-to-month,Yes,Electronic check,54.6,1803.7,0,0,Male,1,No,No
5876-QMYLD,23,Yes,One year,No,Mailed check,20.05,415.1,0,0,Female,0,Yes,Yes
2277-AXSDC,32,Yes,One year,No,Bank transfer (automatic),19.75,624.15,0,0,Female,0,No,No
9442-JTWDL,11,Yes,One year,No,Credit card (automatic),20.05,237.7,0,0,Female,0,No,No
3067-SVMTC,68,Yes,One year,No,Bank transfer (automatic),55.9,3848.8,0,0,Female,0,Yes,No
5495-GPSRW,20,Yes,Two year,Yes,Mailed check,19.7,419.4,0,0,Male,0,No,No
7606-BPHHN,72,Yes,Two year,Yes,Credit card (automatic),19.8,1468.75,0,0,Male,0,No,No
4742-DRORA,60,Yes,One year,Yes,Bank transfer (automatic),95.4,5812,0,0,Male,0,Yes,Yes
0111-KLBQG,32,Yes,Month-to-month,Yes,Mailed check,93.95,2861.45,0,0,Male,1,Yes,Yes
4163-NCJAK,46,Yes,One year,Yes,Bank transfer (automatic),24.45,1066.15,0,0,Female,0,Yes,No
5233-AOZUF,29,Yes,Month-to-month,Yes,Electronic check,74.95,2149.05,0,0,Female,0,Yes,No
5973-EJGDP,51,Yes,Month-to-month,Yes,Electronic check,87.35,4473,0,0,Male,0,No,No
1996-DBMUS,48,Yes,Month-to-month,Yes,Bank transfer (automatic),70.65,3545.05,0,0,Female,1,Yes,No
7916-VCCPB,16,Yes,Month-to-month,No,Bank transfer (automatic),73.25,1195.75,0,0,Female,0,Yes,Yes
4686-GEFRM,70,Yes,Two year,Yes,Bank transfer (automatic),98.7,6858.9,0,0,Male,0,Yes,No
5249-QYHEX,40,Yes,Two year,Yes,Mailed check,24.8,1024.7,0,0,Female,0,Yes,Yes
2233-FAGXV,5,Yes,Month-to-month,Yes,Mailed check,24.3,132.25,0,0,Female,0,Yes,Yes
5605-IYGFG,7,Yes,Month-to-month,Yes,Bank transfer (automatic),69.85,515.45,0,0,Female,0,No,No
7663-ZTEGJ,29,Yes,One year,No,Credit card (automatic),100.55,2830.45,0,0,Male,0,No,Yes
3935-TBRZZ,44,Yes,One year,No,Mailed check,25.7,1110.5,0,0,Male,0,Yes,Yes
8111-BKVDS,10,No,Month-to-month,No,Bank transfer (automatic),40.7,449.3,0,0,Female,0,No,No
2055-SIFSS,55,Yes,Month-to-month,No,Bank transfer (automatic),51.65,2838.55,0,0,Female,1,Yes,No
2806-MLNTI,52,Yes,One year,Yes,Bank transfer (automatic),105.1,5376.4,0,0,Male,1,Yes,No
8734-DKSTZ,10,Yes,Month-to-month,No,Electronic check,85.95,858.6,0,0,Female,0,Yes,Yes
4360-PNRQB,18,Yes,Month-to-month,Yes,Bank transfer (automatic),75.6,1395.05,0,0,Male,0,No,No
6152-ONASV,68,Yes,One year,No,Bank transfer (automatic),58.25,3975.7,0,0,Female,0,Yes,No
7781-HVGMK,72,No,Two year,Yes,Credit card (automatic),65.2,4784.45,0,0,Female,0,Yes,Yes
2181-UAESM,2,Yes,Month-to-month,No,Electronic check,53.45,119.5,0,0,Male,0,No,No
6048-NJXHX,41,Yes,Two year,Yes,Electronic check,19.75,899.45,0,0,Male,0,Yes,No
2320-SLKMB,26,No,Month-to-month,Yes,Credit card (automatic),44.45,1183.8,0,0,Female,0,No,No
4980-URKXC,36,Yes,One year,No,Bank transfer (automatic),20.85,720.05,0,0,Male,0,Yes,No
4376-KFVRS,72,Yes,Two year,Yes,Credit card (automatic),114.05,8468.2,0,0,Male,0,Yes,Yes
5886-VLQVU,35,Yes,Month-to-month,Yes,Bank transfer (automatic),89.85,3161.2,0,0,Male,0,Yes,No
3577-AMVUX,1,Yes,Month-to-month,No,Mailed check,55.05,55.05,0,0,Male,0,No,No
0771-WLCLA,16,Yes,Month-to-month,Yes,Electronic check,112.95,1882.55,0,0,Female,0,Yes,Yes
5628-RKIFK,49,Yes,Month-to-month,No,Credit card (automatic),101.55,5070.4,0,0,Female,1,No,No
0206-TBWLC,54,Yes,One year,Yes,Mailed check,114.65,6049.5,0,0,Female,0,Yes,No
2937-FTHUR,18,Yes,Month-to-month,No,Electronic check,64.8,1166.7,0,0,Female,0,No,Yes
1910-FMXJM,36,Yes,Month-to-month,No,Electronic check,80.4,2937.65,0,0,Female,0,Yes,No
0732-OCQOC,52,Yes,Two year,Yes,Bank transfer (automatic),25.05,1270.25,0,0,Female,0,Yes,Yes
5168-MSWXT,8,Yes,Month-to-month,Yes,Electronic check,94.75,759.55,0,0,Male,0,Yes,Yes
1090-ESELR,72,Yes,Two year,No,Bank transfer (automatic),105.5,7611.55,0,0,Male,0,Yes,Yes
8592-PLTMQ,64,Yes,One year,No,Mailed check,24.7,1642.75,0,0,Female,0,No,No
5760-WRAHC,22,Yes,Month-to-month,Yes,Mailed check,69.75,1545.4,0,0,Female,1,No,No
8847-GEOOQ,60,No,Month-to-month,Yes,Bank transfer (automatic),60.2,3582.4,0,0,Male,0,Yes,No
4785-FCIFB,61,Yes,Two year,No,Mailed check,24.4,1417.9,0,0,Female,0,Yes,No
8313-NDOIA,24,Yes,Month-to-month,Yes,Electronic check,104.15,2494.65,0,0,Female,0,No,No
5149-CUZUJ,28,Yes,One year,No,Bank transfer (automatic),92.9,2768.35,0,0,Male,0,Yes,Yes
0942-KOWSM,30,Yes,Two year,No,Bank transfer (automatic),80.8,2369.3,0,0,Female,0,Yes,Yes
4237-CLSMM,2,Yes,Month-to-month,No,Mailed check,20.0,38,0,0,Male,0,Yes,No
1452-VOQCH,1,Yes,Month-to-month,Yes,Electronic check,75.1,75.1,0,0,Male,0,No,No
4719-UMSIY,6,Yes,Month-to-month,No,Mailed check,19.65,100.9,0,0,Male,0,No,Yes
6614-VBEGU,24,Yes,Month-to-month,Yes,Bank transfer (automatic),69.45,1614.05,0,0,Female,0,Yes,No
1480-BKXGA,72,Yes,Two year,Yes,Bank transfer (automatic),116.05,8404.9,0,0,Male,1,Yes,No
2996-XAUVF,70,No,Two year,Yes,Mailed check,40.05,2799.75,0,0,Male,0,No,No
9076-AXYIK,64,Yes,Two year,No,Electronic check,102.1,6538.45,0,0,Male,1,Yes,No
5968-XQIVE,72,Yes,One year,Yes,Electronic check,89.7,6588.95,0,0,Male,0,Yes,Yes
8896-RAZCR,44,Yes,Two year,No,Mailed check,19.9,868.1,0,0,Female,0,No,Yes
4933-IKULF,17,Yes,One year,No,Mailed check,20.65,330.6,0,0,Female,1,No,No
1304-BCCFO,9,Yes,Month-to-month,Yes,Mailed check,70.05,564.4,0,0,Male,0,Yes,No
4104-PVRPS,24,Yes,Month-to-month,No,Mailed check,53.6,1315.35,0,0,Male,0,Yes,No
3780-DDGSE,35,Yes,Month-to-month,Yes,Electronic check,76.05,2747.2,0,0,Male,1,Yes,Yes
4431-EDMIQ,7,Yes,Month-to-month,Yes,Electronic check,75.7,554.05,0,0,Female,0,Yes,Yes
0486-LGCCH,11,Yes,Two year,No,Mailed check,19.65,225.75,0,0,Male,0,Yes,Yes
4612-SSVHJ,20,Yes,Month-to-month,Yes,Electronic check,81.45,1671.6,0,0,Female,1,No,No
5168-MQQCA,72,Yes,One year,Yes,Bank transfer (automatic),108.5,8003.8,0,0,Female,0,Yes,No
7971-HLVXI,72,Yes,Two year,Yes,Credit card (automatic),84.5,6130.85,0,0,Male,0,Yes,Yes
9094-AZPHK,15,Yes,Month-to-month,Yes,Electronic check,100.15,1415,0,0,Female,0,No,No
3649-JPUGY,72,Yes,Two year,Yes,Bank transfer (automatic),88.6,6201.95,0,0,Male,0,No,No
4472-LVYGI,0,No,Two year,Yes,Bank transfer (automatic),52.55, ,0,0,Female,0,Yes,Yes
3552-CTCYF,63,Yes,Two year,Yes,Bank transfer (automatic),104.8,6597.25,0,0,Male,0,Yes,Yes
6778-YSNIH,2,Yes,Month-to-month,Yes,Electronic check,59.0,114.15,0,0,Female,0,No,No
5756-OZRIO,61,Yes,One year,No,Bank transfer (automatic),64.05,3902.6,0,0,Male,1,Yes,No
6579-JPICP,1,Yes,Month-to-month,No,Mailed check,20.4,20.4,0,0,Male,0,No,No
4134-BSXLX,28,Yes,Month-to-month,No,Mailed check,60.9,1785.65,0,0,Male,0,Yes,No
0505-SPOOW,70,Yes,Two year,No,Bank transfer (automatic),19.8,1397.65,0,0,Female,0,Yes,No
4374-YMUSQ,34,Yes,One year,No,Credit card (automatic),116.25,3899.05,0,0,Male,0,No,No
4513-CXYIX,71,Yes,Two year,Yes,Credit card (automatic),80.7,5676,0,0,Female,1,Yes,No
3957-HHLMR,70,Yes,One year,No,Bank transfer (automatic),65.2,4543.15,0,0,Female,0,Yes,Yes
7803-XOCCZ,52,Yes,Month-to-month,Yes,Bank transfer (automatic),84.05,4326.8,0,0,Female,0,Yes,Yes
5736-YEJAX,69,Yes,Two year,Yes,Credit card (automatic),79.45,5502.55,0,0,Male,0,No,Yes
8981-FJGLA,11,Yes,Month-to-month,Yes,Mailed check,78.0,851.8,0,0,Male,0,No,Yes
1135-LMECX,1,Yes,Month-to-month,No,Mailed check,19.85,19.85,0,0,Female,0,No,No
4332-MUOEZ,20,Yes,One year,No,Credit card (automatic),94.3,1818.3,0,0,Male,1,Yes,Yes
8535-SFUTN,61,Yes,Month-to-month,Yes,Electronic check,106.45,6300.15,0,0,Male,0,No,No
8677-HDZEE,56,Yes,Month-to-month,Yes,Bank transfer (automatic),105.45,5916.95,0,0,Female,0,No,No
2475-MROZF,30,Yes,Month-to-month,Yes,Credit card (automatic),95.0,2852.4,0,0,Male,0,No,No
3482-ABPKK,28,Yes,One year,No,Mailed check,54.3,1546.3,0,0,Female,0,No,No
6705-LXORM,5,Yes,Month-to-month,No,Electronic check,70.05,302.6,0,0,Female,1,Yes,No
7531-GQHME,12,Yes,Month-to-month,No,Credit card (automatic),20.05,265.45,0,0,Male,0,No,No
5174-ITUMV,67,Yes,One year,Yes,Electronic check,105.4,6989.45,0,0,Male,0,Yes,Yes
4109-CYRBD,29,Yes,Month-to-month,Yes,Electronic check,51.6,1442,0,0,Male,1,Yes,No
0913-XWSCN,55,Yes,Month-to-month,No,Bank transfer (automatic),85.5,4713.4,0,0,Male,0,Yes,Yes
0750-EBAIU,52,Yes,One year,No,Electronic check,91.25,4738.3,0,0,Male,0,No,No
8606-CIQUL,72,Yes,Two year,Yes,Credit card (automatic),115.75,8399.15,0,0,Male,1,Yes,Yes
3571-DPYUH,58,Yes,One year,Yes,Credit card (automatic),94.7,5430.35,0,0,Male,0,Yes,Yes
7601-GNDYK,35,Yes,Two year,No,Mailed check,19.6,686.95,0,0,Male,0,Yes,Yes
0356-OBMAC,56,Yes,Two year,Yes,Bank transfer (automatic),99.9,5706.3,0,0,Female,1,No,No
8067-NIOYM,24,Yes,Two year,Yes,Credit card (automatic),21.1,490.65,0,0,Female,0,Yes,Yes
1403-GYAFU,70,Yes,Two year,No,Credit card (automatic),20.05,1360.25,0,0,Male,0,Yes,Yes
4234-XTNEA,2,Yes,Month-to-month,Yes,Electronic check,79.95,174.45,0,0,Male,0,No,No
1297-VQDRP,68,Yes,One year,Yes,Credit card (automatic),107.15,7379.8,0,0,Male,1,Yes,Yes
5348-CAGXB,12,Yes,Month-to-month,Yes,Electronic check,89.55,1021.75,0,0,Male,0,No,No
0621-HJWXJ,63,Yes,Month-to-month,Yes,Bank transfer (automatic),81.55,5029.05,0,0,Female,0,Yes,No
5844-QVTAT,33,Yes,One year,Yes,Mailed check,58.45,1955.4,0,0,Female,0,Yes,Yes
8905-IAZPF,69,Yes,One year,Yes,Credit card (automatic),95.65,6744.2,0,0,Female,0,Yes,No
5394-MEITZ,60,Yes,Two year,Yes,Bank transfer (automatic),80.6,4946.7,0,0,Female,0,Yes,Yes
6859-QNXIQ,72,Yes,Two year,Yes,Bank transfer (automatic),113.1,8248.5,0,0,Female,0,Yes,Yes
2782-LFZVW,11,Yes,Month-to-month,Yes,Mailed check,58.95,601.6,0,0,Female,0,No,No
2866-IKBTM,1,Yes,Month-to-month,No,Mailed check,19.55,19.55,0,0,Female,0,No,No
7129-AZJDE,34,Yes,One year,Yes,Bank transfer (automatic),78.95,2647.2,0,0,Male,0,Yes,Yes
2560-PPCHE,65,Yes,One year,Yes,Bank transfer (automatic),105.05,6744.25,0,0,Female,0,No,No
4676-MQUEA,50,Yes,One year,Yes,Bank transfer (automatic),101.9,5265.5,0,0,Male,1,Yes,No
8138-EALND,15,Yes,Month-to-month,No,Mailed check,19.75,311.6,0,0,Male,0,No,No
3580-HYCSP,72,Yes,Two year,Yes,Bank transfer (automatic),110.3,7966.9,0,0,Male,0,Yes,Yes
1352-HNSAW,72,Yes,Two year,Yes,Bank transfer (automatic),115.6,8220.4,0,0,Female,0,Yes,Yes
2075-PUEPR,55,Yes,Two year,No,Bank transfer (automatic),19.35,1153.25,0,0,Male,0,Yes,Yes
1982-FEBTD,23,Yes,Two year,Yes,Credit card (automatic),25.6,514.75,0,0,Female,0,Yes,Yes
5791-KAJFD,56,Yes,One year,Yes,Bank transfer (automatic),68.75,3808,0,0,Female,0,Yes,Yes
2654-VBVPB,1,Yes,Month-to-month,No,Bank transfer (automatic),19.9,19.9,0,0,Female,0,No,No
1154-HYWWO,38,Yes,One year,No,Mailed check,70.6,2708.2,0,0,Male,0,No,No
2501-XWWTZ,11,Yes,Month-to-month,No,Electronic check,70.2,760.05,0,0,Male,0,No,No
3716-UVSPD,1,Yes,Month-to-month,Yes,Electronic check,49.3,49.3,0,0,Male,0,No,No
6815-ABQFQ,56,Yes,One year,Yes,Electronic check,107.25,6033.3,0,0,Male,0,Yes,No
7343-EOBEU,3,Yes,Month-to-month,Yes,Mailed check,23.6,89.05,0,0,Male,0,Yes,No
3701-SFMUH,7,Yes,Month-to-month,No,Credit card (automatic),69.7,516.15,0,0,Male,0,Yes,Yes
6103-LIANB,59,Yes,Two year,Yes,Credit card (automatic),99.5,5861.75,0,0,Male,0,Yes,Yes
7319-VENRZ,7,Yes,Month-to-month,No,Bank transfer (automatic),64.3,445.95,0,0,Male,0,No,No
5846-NEQVZ,71,Yes,Two year,Yes,Credit card (automatic),70.85,4973.4,0,0,Male,0,Yes,Yes
6967-QIQRV,15,Yes,One year,No,Electronic check,101.9,1667.25,0,0,Male,0,Yes,Yes
5781-RFZRP,71,Yes,Two year,No,Credit card (automatic),73.5,5357.75,0,0,Male,0,Yes,No
0308-IVGOK,11,No,One year,Yes,Credit card (automatic),40.4,422.6,0,0,Female,0,No,No
7293-LSCDV,60,Yes,Two year,Yes,Credit card (automatic),19.25,1103.25,0,0,Female,0,Yes,Yes
7025-WCBNE,47,Yes,Two year,No,Bank transfer (automatic),59.6,2754,0,0,Male,1,No,No
5756-JYOJT,11,Yes,One year,No,Credit card (automatic),64.9,697.25,0,0,Female,0,No,No
6030-REHUX,28,Yes,Month-to-month,Yes,Electronic check,110.85,3204.4,0,0,Female,1,Yes,No
9548-LIGTA,61,Yes,Two year,Yes,Mailed check,81.05,4747.65,0,0,Male,0,Yes,No
5150-LJNSR,31,Yes,One year,No,Bank transfer (automatic),98.05,3082.1,0,0,Male,0,Yes,Yes
8270-RKSAP,9,Yes,Month-to-month,Yes,Electronic check,70.5,597.9,0,0,Male,0,No,No
6522-YRBXD,35,Yes,Month-to-month,Yes,Electronic check,94.55,3365.4,0,0,Male,1,Yes,No
2640-LYMOV,2,Yes,Month-to-month,Yes,Mailed check,19.65,38.8,0,0,Male,0,No,No
1423-BMPBQ,1,Yes,Month-to-month,Yes,Mailed check,19.0,19,0,0,Female,0,Yes,Yes
2393-DIVAI,3,Yes,Month-to-month,Yes,Mailed check,20.0,61.7,0,0,Female,0,No,No
4568-KNYWR,52,Yes,Two year,Yes,Credit card (automatic),63.25,3342.45,0,0,Male,0,No,No
8752-IMQOS,5,Yes,One year,No,Mailed check,20.1,85.1,0,0,Male,0,Yes,Yes
0742-LAFQK,72,Yes,Two year,Yes,Electronic check,99.15,7422.1,0,0,Male,0,Yes,No
0795-LAFGP,71,Yes,Two year,No,Electronic check,90.4,6668.05,0,0,Male,0,Yes,Yes
0619-OLYUR,72,Yes,Two year,Yes,Credit card (automatic),111.9,8071.05,0,0,Male,0,Yes,No
5512-IDZEI,46,Yes,One year,No,Electronic check,24.9,1174.8,0,0,Male,0,Yes,Yes
0459-SPZHJ,63,Yes,Two year,No,Credit card (automatic),83.5,5435,0,0,Male,0,Yes,Yes
0215-BQKGS,30,Yes,Month-to-month,Yes,Credit card (automatic),84.3,2438.6,0,0,Male,0,No,No
9244-ZVAPM,1,Yes,Month-to-month,No,Mailed check,45.6,45.6,0,0,Male,0,No,No
8208-EUMTE,16,No,Two year,No,Mailed check,54.85,916.15,0,0,Male,0,No,No
5172-MIGPM,4,Yes,Month-to-month,No,Mailed check,65.55,237.2,0,0,Male,0,No,No
1710-RCXUS,51,Yes,One year,Yes,Credit card (automatic),90.35,4614.55,0,0,Male,0,Yes,No
0374-FIUCA,65,Yes,Two year,Yes,Credit card (automatic),20.4,1414.45,0,0,Male,0,Yes,No
5839-SUYVZ,16,Yes,Month-to-month,Yes,Credit card (automatic),74.55,1170.5,0,0,Male,0,No,No
5173-ZXXXL,2,Yes,One year,No,Mailed check,19.95,47.7,0,0,Male,0,No,No
1096-ADRUX,66,Yes,One year,Yes,Bank transfer (automatic),74.25,4859.25,0,0,Female,0,Yes,Yes
2001-MCUUW,46,Yes,Two year,No,Electronic check,108.65,4903.2,0,0,Male,0,No,No
2731-GJRDG,32,Yes,One year,Yes,Bank transfer (automatic),109.55,3608,0,0,Female,0,No,No
4723-BEGSG,72,Yes,Two year,No,Credit card (automatic),86.65,6094.25,0,0,Male,0,Yes,No
6516-NKQBO,38,Yes,Two year,No,Credit card (automatic),81.0,3084.9,0,0,Male,0,Yes,Yes
8672-OAUPW,51,Yes,One year,No,Credit card (automatic),47.85,2356.75,0,0,Male,0,No,Yes
8207-DMRVL,72,Yes,Two year,No,Bank transfer (automatic),114.55,8306.05,0,0,Male,0,Yes,Yes
2804-ETQDK,66,Yes,Two year,No,Mailed check,20.55,1357.1,0,0,Male,0,No,Yes
6689-VRRTK,44,Yes,One year,Yes,Credit card (automatic),109.8,4860.35,0,0,Female,1,No,No
7138-GIRSH,50,Yes,Two year,No,Bank transfer (automatic),69.5,3418.2,0,0,Male,0,No,No
9396-ZSFLL,15,Yes,Month-to-month,No,Mailed check,48.85,631.4,0,0,Female,0,No,No
6464-KEXXH,8,No,Month-to-month,Yes,Credit card (automatic),25.25,186.3,0,0,Male,0,No,No
7134-MJPDY,66,Yes,One year,Yes,Credit card (automatic),102.85,6976.75,0,0,Female,1,No,No
5240-CAOYT,57,Yes,Month-to-month,Yes,Bank transfer (automatic),87.55,4884.85,0,0,Female,0,No,No
4059-IIEBK,7,Yes,Month-to-month,Yes,Bank transfer (automatic),78.55,522.95,0,0,Female,0,No,No
4881-JVQOD,10,No,Month-to-month,Yes,Bank transfer (automatic),34.55,362.6,0,0,Male,1,Yes,Yes
0516-UXRMT,62,Yes,One year,Yes,Electronic check,92.05,5755.8,0,0,Female,0,No,No
4851-BQDNX,40,Yes,One year,Yes,Electronic check,85.05,3355.65,0,0,Male,0,Yes,Yes
5148-HKFIR,20,Yes,Two year,No,Mailed check,19.7,406.95,0,0,Female,0,No,No
3003-CMDUU,25,Yes,Month-to-month,Yes,Electronic check,95.15,2395.7,0,0,Female,0,Yes,No
5016-IBERQ,23,Yes,Month-to-month,No,Electronic check,84.25,1968.1,0,0,Male,0,Yes,No
6797-UCJHZ,66,Yes,One year,No,Credit card (automatic),104.6,6819.45,0,0,Female,1,Yes,No
2469-DTSGX,72,Yes,Two year,No,Electronic check,111.65,7943.45,0,0,Female,1,No,No
9931-KGHOA,46,Yes,Month-to-month,No,Bank transfer (automatic),55.0,2473.95,0,0,Female,0,Yes,No
1775-KWJKQ,72,Yes,Two year,No,Credit card (automatic),89.85,6562.9,0,0,Male,0,Yes,Yes
7665-VIGUD,10,Yes,One year,No,Mailed check,20.35,176.3,0,0,Male,0,No,No
9411-TPQQV,40,No,One year,Yes,Bank transfer (automatic),54.55,2236.2,0,0,Female,0,No,No
7954-MLBUN,31,Yes,Two year,No,Bank transfer (automatic),99.45,3109.9,0,0,Male,0,No,No
2077-DDHJK,68,Yes,Two year,No,Credit card (automatic),70.9,4911.35,0,0,Female,0,Yes,No
9574-BOSMD,68,Yes,Two year,No,Bank transfer (automatic),25.4,1620.2,0,0,Male,0,Yes,Yes
4908-XAXAY,49,Yes,One year,Yes,Bank transfer (automatic),89.85,4287.2,0,0,Female,1,No,No
8404-VLQFB,15,Yes,Month-to-month,Yes,Electronic check,25.25,394.85,0,0,Female,0,Yes,Yes
2391-IPLOP,50,Yes,One year,Yes,Electronic check,69.65,3442.15,0,0,Male,0,Yes,Yes
3509-GWQGF,24,Yes,Month-to-month,No,Credit card (automatic),70.0,1732.6,0,0,Male,1,No,No
5845-BZZIB,35,Yes,Two year,No,Mailed check,20.1,655.3,0,0,Male,0,Yes,Yes
1140-UKVZG,17,Yes,Month-to-month,No,Mailed check,24.8,475.25,0,0,Female,0,No,No
5183-SNMJQ,10,Yes,Month-to-month,Yes,Credit card (automatic),95.1,865.1,0,0,Male,0,No,No
8100-PNJMH,68,Yes,Two year,Yes,Credit card (automatic),88.85,6132.7,0,0,Male,0,Yes,Yes
7838-LAZFO,45,Yes,One year,No,Bank transfer (automatic),78.8,3597.5,0,0,Male,0,Yes,No
2085-JVGAD,37,Yes,Month-to-month,No,Bank transfer (automatic),20.35,697.65,0,0,Male,0,Yes,No
8095-WANWK,10,Yes,Month-to-month,No,Mailed check,45.25,428.7,0,0,Female,0,No,No
3030-ZKIWL,1,Yes,Month-to-month,No,Mailed check,20.05,20.05,0,0,Male,0,No,No
9565-FLVCG,65,Yes,Two year,Yes,Mailed check,69.55,4459.15,0,0,Male,0,Yes,Yes
8755-OGKNA,57,Yes,Two year,No,Bank transfer (automatic),19.5,1167.6,0,0,Female,0,Yes,Yes
2800-VEQXM,3,Yes,Month-to-month,Yes,Mailed check,74.75,238.1,0,0,Female,0,No,No
5533-RJFTJ,49,No,Month-to-month,Yes,Bank transfer (automatic),30.2,1453.1,0,0,Male,0,No,No
0214-JHPFW,70,No,Two year,No,Bank transfer (automatic),57.8,4039.3,0,0,Female,0,Yes,No
5642-MHDQT,53,Yes,One year,Yes,Bank transfer (automatic),19.85,1039.45,0,0,Female,0,Yes,Yes
3088-FVYWK,53,Yes,Two year,No,Credit card (automatic),25.55,1336.1,0,0,Male,0,Yes,Yes
9092-GDZKO,22,Yes,Month-to-month,Yes,Credit card (automatic),24.85,493.4,0,0,Male,0,No,No
3729-OWRVL,65,Yes,Two year,Yes,Electronic check,110.35,7246.15,0,0,Male,1,No,No
2324-AALNO,48,Yes,One year,No,Bank transfer (automatic),24.55,1203.95,0,0,Female,0,No,No
5760-IFJOZ,3,Yes,Month-to-month,No,Mailed check,107.95,313.6,0,0,Male,0,No,No
2826-UWHIS,45,Yes,Month-to-month,No,Bank transfer (automatic),81.4,3775.85,0,0,Male,0,Yes,No
7501-IWUNG,61,Yes,Two year,Yes,Bank transfer (automatic),73.8,4616.05,0,0,Female,0,Yes,Yes
